timestamp,source_ip,destination_ip,protocol,bytes_sent,bytes_received,duration,destination_type,port,file_type,direction,is_malicious
2025-04-14 16:44:31,10.64.16.142,192.168.143.69,ICMP,4185,446,4.87,internal,25,pdf,download,0
2025-01-21 22:40:53,192.168.87.146,192.168.191.176,UDP,665,2390,8.87,internal,22,docx,upload,0
2025-03-09 14:57:46,192.168.20.18,144.184.66.37,UDP,96460,381,163.82,external,443,zip,upload,1
2025-01-07 21:22:33,172.30.61.15,196.190.141.2,TCP,14982,315,49.7,external,25,zip,upload,1
2025-04-10 09:37:33,152.159.223.244,222.101.69.125,TCP,56318,404,27.72,external,8080,zip,upload,1
2025-03-18 21:58:11,192.168.86.15,10.220.19.148,UDP,1455,257,7.8,internal,443,pdf,download,0
2025-04-14 04:46:37,116.40.251.212,169.72.48.242,UDP,87980,162,72.75,external,8080,zip,upload,1
2025-01-29 07:35:17,192.168.94.33,192.168.67.47,TCP,2965,2944,2.85,internal,8080,zip,upload,0
2025-03-16 18:15:52,214.27.163.121,66.15.126.206,TCP,1539,540,3.61,internal,22,exe,download,0
2025-01-25 06:38:31,172.28.11.14,202.11.228.12,TCP,3998,259,3.84,internal,22,zip,download,0
2025-03-13 14:57:03,172.16.5.15,10.82.164.174,UDP,3746,953,8.55,internal,25,exe,download,0
2025-01-18 16:24:09,172.31.61.32,174.116.82.90,ICMP,84280,46,112.43,external,25,zip,upload,1
2025-02-04 15:36:08,10.82.161.157,110.222.74.69,ICMP,41843,296,177.46,external,21,zip,upload,1
2025-04-24 16:44:43,210.128.202.177,213.233.79.59,TCP,62858,78,42.59,external,443,zip,upload,1
2025-01-02 10:02:05,172.27.174.221,10.169.28.130,UDP,1912,2223,8.08,internal,443,zip,download,0
2025-03-09 12:35:19,175.131.8.236,54.213.14.145,TCP,24778,162,33.19,external,22,zip,upload,1
2025-02-22 01:33:59,192.168.178.118,95.156.224.137,TCP,195,1438,8.69,internal,3306,docx,upload,0
2025-04-03 23:53:36,10.45.174.245,173.68.228.22,ICMP,2135,1799,3.33,internal,80,csv,upload,0
2025-03-15 23:44:34,10.231.146.172,10.13.207.242,ICMP,667,1133,4.85,internal,21,docx,upload,0
2025-02-13 20:08:45,221.67.236.218,171.113.72.130,ICMP,78580,397,78.61,external,80,zip,upload,1
2025-04-27 03:57:53,192.168.77.237,114.115.74.107,ICMP,10911,237,173.69,external,25,zip,upload,1
2025-02-27 16:55:01,168.2.22.24,173.164.189.170,TCP,52499,185,159.79,external,22,zip,upload,1
2025-04-24 22:00:54,192.168.166.253,195.44.253.223,ICMP,12426,150,22.07,external,22,zip,upload,1
2025-04-22 04:21:12,10.64.68.235,121.137.109.100,UDP,45436,135,92.53,external,80,zip,upload,1
2025-03-04 12:41:40,192.168.233.176,192.168.104.30,UDP,4640,856,1.1,internal,22,docx,upload,0
2025-02-26 14:48:06,10.2.28.156,175.63.99.97,TCP,23626,373,179.62,external,25,zip,upload,1
2025-03-10 23:59:31,192.168.9.149,192.168.114.172,ICMP,687,2601,5.58,internal,25,csv,download,0
2025-02-14 23:35:32,172.21.0.29,125.211.236.169,ICMP,15113,111,63.79,external,21,zip,upload,1
2025-04-03 07:53:12,177.112.208.111,10.234.115.226,UDP,4615,2164,3.64,internal,22,xlsx,upload,0
2025-03-05 08:49:28,172.27.84.71,172.23.100.246,UDP,2238,2189,4.69,internal,25,csv,download,0
2025-04-16 21:14:32,10.56.161.244,45.209.30.123,TCP,1365,195,2.11,internal,80,exe,download,0
2025-04-15 18:28:36,30.251.164.227,192.168.72.5,UDP,1290,480,6.9,internal,22,xlsx,download,0
2025-04-08 05:45:47,115.82.231.32,172.29.170.240,ICMP,2356,1104,1.03,internal,22,exe,upload,0
2025-02-14 08:47:13,10.169.72.235,192.168.120.237,UDP,1657,2947,9.31,internal,443,csv,download,0
2025-01-06 20:25:21,192.168.198.228,192.168.83.103,TCP,3838,2821,1.65,internal,3306,csv,download,0
2025-02-20 14:26:42,10.92.68.71,36.218.227.104,TCP,890,2305,0.88,internal,443,docx,download,0
2025-01-03 09:16:03,192.168.5.120,192.168.255.129,TCP,1354,2132,4.49,internal,3306,exe,download,0
2025-03-21 12:24:04,32.105.239.157,10.176.9.79,TCP,4944,222,8.28,internal,22,xlsx,upload,0
2025-01-22 08:15:22,172.27.234.100,172.16.222.232,ICMP,2402,2731,1.68,internal,22,exe,download,0
2025-03-19 01:06:10,95.192.195.41,29.190.178.247,TCP,91434,286,146.62,external,8080,zip,upload,1
2025-03-23 01:49:40,172.31.108.55,72.225.106.90,UDP,723,2002,0.92,internal,21,csv,upload,0
2025-02-15 17:12:36,10.9.243.99,136.56.9.189,TCP,24488,297,92.93,external,8080,zip,upload,1
2025-04-15 01:12:35,172.18.137.103,202.23.183.206,UDP,76386,127,134.23,external,443,zip,upload,1
2025-01-03 06:57:35,203.251.96.209,212.57.55.247,TCP,67838,400,64.86,external,25,zip,upload,1
2025-02-07 01:06:25,166.10.27.205,10.92.169.135,ICMP,644,2195,8.24,internal,80,docx,download,0
2025-03-04 07:30:15,192.168.105.81,120.90.151.197,TCP,3739,1031,5.11,internal,3306,csv,download,0
2025-04-20 20:20:51,172.26.215.85,88.236.88.10,TCP,48496,343,165.77,external,22,zip,upload,1
2025-03-16 19:11:47,179.26.209.75,142.131.138.99,ICMP,4598,2348,1.24,internal,21,csv,upload,0
2025-04-06 04:30:57,10.211.142.252,172.26.48.103,UDP,4555,839,6.86,internal,443,exe,download,0
2025-02-11 06:58:47,178.242.207.221,172.18.163.218,ICMP,4046,2797,9.72,internal,8080,zip,download,0
2025-01-30 00:25:14,10.157.156.28,192.168.81.65,TCP,1507,718,7.54,internal,443,exe,download,0
2025-02-12 16:01:43,192.168.15.49,172.26.66.248,ICMP,3380,2267,4.34,internal,443,zip,download,0
2025-02-12 11:05:17,42.176.189.244,195.92.76.9,TCP,67941,313,22.48,external,3306,zip,upload,1
2025-03-27 23:48:52,192.168.88.189,192.168.93.199,TCP,1983,2097,2.76,internal,22,pdf,download,0
2025-02-27 12:25:04,172.24.206.192,87.110.225.184,TCP,1191,748,5.5,internal,25,docx,upload,0
2025-03-11 16:07:31,132.46.167.136,192.168.40.96,ICMP,3101,2889,7.94,internal,21,pdf,upload,0
2025-01-24 09:52:23,60.7.227.151,16.151.185.229,UDP,2135,609,7.85,internal,21,docx,upload,0
2025-01-25 13:47:14,172.23.69.48,132.43.31.169,ICMP,2839,1209,1.03,internal,25,docx,upload,0
2025-01-28 05:16:17,172.23.60.213,46.100.122.184,TCP,52809,150,60.43,external,3306,zip,upload,1
2025-01-26 10:14:42,146.231.77.71,96.66.131.248,TCP,72457,176,81.46,external,21,zip,upload,1
2025-03-04 01:08:02,181.81.27.128,94.246.237.254,UDP,34290,152,117.66,external,8080,zip,upload,1
2025-02-07 17:54:03,169.12.32.83,119.163.149.115,TCP,1880,1465,2.5,internal,443,zip,upload,0
2025-03-19 11:56:07,10.240.248.109,71.74.253.147,ICMP,88811,12,27.68,external,80,zip,upload,1
2025-01-17 12:19:59,172.19.8.13,10.227.228.56,UDP,1681,2334,3.05,internal,21,xlsx,upload,0
2025-02-13 21:58:12,145.49.79.239,140.19.168.197,TCP,1608,2260,7.36,internal,80,csv,download,0
2025-01-07 22:06:57,192.168.228.34,138.205.200.101,UDP,3721,1874,2.22,internal,21,zip,upload,0
2025-03-27 00:42:53,172.23.189.135,28.41.97.162,ICMP,3623,2532,1.65,internal,3306,exe,download,0
2025-04-13 07:39:30,114.3.68.182,176.255.197.248,ICMP,3197,1795,6.35,internal,25,pdf,upload,0
2025-02-20 13:50:09,172.18.241.116,182.98.88.118,UDP,34036,208,155.62,external,25,zip,upload,1
2025-03-18 13:23:17,192.168.180.113,100.247.12.24,UDP,35436,269,120.24,external,21,zip,upload,1
2025-01-31 15:34:36,164.239.65.127,28.39.114.119,TCP,18757,48,138.5,external,8080,zip,upload,1
2025-03-30 08:35:33,172.23.226.107,172.20.75.198,TCP,4310,839,9.23,internal,80,xlsx,download,0
2025-04-14 21:23:06,10.63.81.182,192.168.20.5,TCP,4541,993,6.96,internal,22,zip,download,0
2025-04-14 10:09:02,192.168.14.141,172.19.208.186,TCP,3019,931,8.57,internal,3306,csv,download,0
2025-01-10 11:41:22,172.24.150.183,121.197.51.122,UDP,91612,64,43.09,external,443,zip,upload,1
2025-02-13 15:38:16,10.30.14.232,192.168.62.213,UDP,2374,706,0.97,internal,22,pdf,download,0
2025-02-07 08:42:17,10.24.51.106,56.49.122.183,ICMP,35196,34,107.19,external,80,zip,upload,1
2025-03-26 16:54:39,172.20.0.216,95.37.93.218,UDP,30343,276,34.33,external,443,zip,upload,1
2025-04-14 23:46:17,172.24.146.36,172.18.193.200,ICMP,2464,2104,6.0,internal,22,docx,upload,0
2025-01-03 18:14:23,27.90.95.74,192.168.192.55,UDP,4414,1304,9.88,internal,8080,csv,download,0
2025-02-04 14:54:38,10.94.72.217,10.73.63.117,UDP,2479,1266,7.03,internal,25,xlsx,download,0
2025-04-11 17:01:39,63.150.29.86,180.43.79.209,UDP,41309,430,130.67,external,22,zip,upload,1
2025-04-21 01:31:55,12.154.123.37,7.129.204.29,UDP,37672,231,105.28,external,3306,zip,upload,1
2025-03-24 19:12:09,125.182.89.231,137.215.156.53,TCP,472,1188,5.55,internal,80,zip,download,0
2025-03-17 13:17:20,10.252.237.139,23.216.145.5,ICMP,66015,268,95.71,external,22,zip,upload,1
2025-02-05 05:58:58,221.153.158.13,192.168.158.31,UDP,743,1010,9.66,internal,443,docx,upload,0
2025-03-13 13:41:48,172.19.56.49,192.168.89.97,TCP,1670,2597,0.69,internal,22,exe,download,0
2025-02-21 10:52:28,137.93.198.252,10.27.66.136,UDP,4752,2126,6.57,internal,443,pdf,upload,0
2025-02-27 22:06:58,192.168.66.217,135.183.191.13,UDP,86873,104,45.01,external,21,zip,upload,1
2025-02-04 11:51:28,172.24.129.65,192.168.144.12,UDP,4245,1550,5.85,internal,3306,pdf,download,0
2025-03-21 15:54:05,192.168.91.239,37.231.130.77,TCP,4418,1458,1.7,internal,3306,xlsx,upload,0
2025-04-07 03:24:01,192.168.167.104,124.48.107.77,TCP,3240,1581,7.05,internal,443,csv,download,0
2025-02-17 07:52:20,192.168.48.61,6.201.239.195,UDP,62718,162,83.24,external,3306,zip,upload,1
2025-02-21 06:56:27,10.205.93.189,138.162.190.29,TCP,1871,2908,6.57,internal,3306,csv,download,0
2025-02-12 04:20:43,172.27.134.144,52.142.106.21,ICMP,68229,112,134.93,external,3306,zip,upload,1
2025-01-12 04:21:44,152.93.160.161,94.168.135.121,UDP,36698,78,135.11,external,80,zip,upload,1
2025-01-26 12:59:14,192.168.14.117,192.168.82.129,TCP,2550,2571,0.71,internal,22,zip,download,0
2025-04-16 23:21:44,172.19.33.30,10.132.67.7,TCP,3522,504,3.66,internal,8080,pdf,upload,0
2025-02-28 02:43:00,10.64.104.100,172.30.244.145,UDP,4482,1813,7.66,internal,443,pdf,upload,0
2025-03-05 19:43:52,114.83.150.3,172.22.27.236,UDP,2358,2630,3.76,internal,22,zip,download,0
2025-02-07 18:13:05,27.168.50.114,42.172.160.229,TCP,16775,188,62.85,external,8080,zip,upload,1
2025-03-09 04:28:47,10.188.243.39,212.50.39.153,TCP,94408,404,164.47,external,21,zip,upload,1
2025-04-15 19:40:08,192.168.65.131,140.181.64.127,UDP,18410,369,123.34,external,25,zip,upload,1
2025-04-22 01:01:22,192.168.209.186,192.168.228.52,ICMP,3417,2505,7.11,internal,3306,xlsx,download,0
2025-02-19 19:17:47,91.41.92.80,192.168.14.193,TCP,2182,809,2.94,internal,8080,docx,upload,0
2025-03-07 10:12:38,10.182.109.10,27.36.104.96,TCP,33093,232,111.7,external,22,zip,upload,1
2025-03-06 15:50:44,10.168.234.115,192.168.219.218,ICMP,2007,1844,5.28,internal,8080,xlsx,download,0
2025-04-11 13:41:28,196.6.232.14,72.145.191.124,UDP,3696,746,8.96,internal,22,pdf,upload,0
2025-02-21 08:58:05,172.25.51.204,117.143.210.147,UDP,56622,393,153.12,external,8080,zip,upload,1
2025-01-08 06:49:18,10.214.240.117,69.194.182.70,UDP,99503,419,143.84,external,80,zip,upload,1
2025-01-22 12:42:21,172.27.93.190,160.45.133.75,UDP,36995,204,148.07,external,25,zip,upload,1
2025-04-27 16:35:06,10.80.210.1,1.25.106.139,ICMP,3816,2604,9.68,internal,25,xlsx,download,0
2025-04-20 16:47:51,189.2.89.154,146.54.29.120,UDP,49962,102,27.34,external,22,zip,upload,1
2025-02-18 20:51:48,172.31.230.190,172.23.201.88,TCP,2469,638,3.94,internal,443,docx,upload,0
2025-04-12 11:50:39,118.241.247.119,208.200.205.211,ICMP,4775,1461,2.91,internal,443,docx,upload,0
2025-03-20 09:14:52,172.26.172.188,11.151.168.30,TCP,63308,401,127.07,external,25,zip,upload,1
2025-03-11 03:37:15,39.105.14.22,172.28.247.77,TCP,1215,1883,2.19,internal,443,exe,upload,0
2025-02-16 05:16:13,10.84.74.254,10.201.48.199,TCP,2745,1309,3.8,internal,25,csv,upload,0
2025-01-01 00:03:17,17.77.207.14,192.168.243.43,ICMP,4863,746,7.17,internal,443,csv,upload,0
2025-03-25 15:27:16,121.95.178.126,61.40.202.23,ICMP,1882,1546,3.63,internal,80,exe,download,0
2025-01-11 00:03:28,172.27.187.222,192.168.108.0,ICMP,4102,371,5.06,internal,21,zip,download,0
2025-03-25 06:27:28,192.168.67.216,172.30.139.196,ICMP,4014,2417,8.88,internal,21,pdf,upload,0
2025-01-05 21:28:47,172.24.167.124,76.177.206.106,TCP,19079,139,31.36,external,8080,zip,upload,1
2025-01-13 17:21:35,172.29.49.29,172.17.195.62,ICMP,671,1992,3.05,internal,80,zip,download,0
2025-01-08 06:50:48,116.63.190.85,10.36.128.21,ICMP,1930,1768,9.82,internal,22,exe,upload,0
2025-03-12 20:55:01,10.5.30.191,10.66.211.48,ICMP,2226,2279,3.15,internal,25,docx,upload,0
2025-03-04 19:54:56,10.135.106.185,172.31.228.88,UDP,1324,746,1.62,internal,21,csv,upload,0
2025-02-18 07:15:26,172.18.83.141,79.56.167.87,TCP,4508,1960,9.72,internal,443,pdf,download,0
2025-03-05 22:55:21,192.168.167.146,98.112.94.14,TCP,78352,28,172.13,external,25,zip,upload,1
2025-01-18 21:05:00,56.211.43.147,114.231.202.241,UDP,2493,2903,9.53,internal,443,exe,download,0
2025-03-22 04:07:42,10.202.224.6,174.79.215.180,TCP,3989,1483,7.4,internal,80,zip,download,0
2025-04-11 02:36:47,183.237.163.214,175.100.161.98,TCP,60187,283,74.0,external,8080,zip,upload,1
2025-03-05 01:53:20,10.10.119.236,72.82.210.38,UDP,84573,14,85.14,external,22,zip,upload,1
2025-01-25 11:55:51,192.168.115.186,4.51.220.119,TCP,4439,1464,8.76,internal,80,exe,download,0
2025-04-29 01:17:33,172.20.66.89,137.233.73.69,TCP,35148,26,23.18,external,80,zip,upload,1
2025-01-11 11:52:40,172.24.87.186,209.211.255.124,TCP,27353,311,76.53,external,21,zip,upload,1
2025-03-15 19:39:46,192.168.224.13,202.89.73.133,ICMP,331,1860,5.84,internal,3306,zip,download,0
2025-03-30 10:17:01,10.44.253.83,10.133.221.147,UDP,502,843,1.85,internal,22,exe,download,0
2025-04-25 20:57:47,130.128.99.118,41.12.179.227,ICMP,72126,374,59.69,external,21,zip,upload,1
2025-02-16 01:14:51,10.103.191.169,2.151.94.166,ICMP,89979,255,117.07,external,22,zip,upload,1
2025-01-13 07:18:08,15.81.245.239,160.7.249.53,UDP,50979,35,96.12,external,21,zip,upload,1
2025-01-05 12:55:40,172.21.144.160,172.23.56.248,ICMP,4577,253,6.77,internal,22,exe,download,0
2025-02-10 16:36:22,192.168.62.254,16.37.82.134,UDP,14910,238,103.07,external,21,zip,upload,1
2025-02-05 08:20:42,172.17.63.134,172.27.117.64,TCP,1362,1790,2.11,internal,25,zip,upload,0
2025-01-10 07:06:58,143.10.19.86,142.71.57.211,TCP,47107,132,113.16,external,3306,zip,upload,1
2025-04-28 08:49:04,172.28.112.144,47.42.63.37,UDP,108,1723,6.87,internal,443,exe,download,0
2025-02-18 04:07:51,172.25.1.92,153.152.127.88,TCP,36805,469,37.49,external,443,zip,upload,1
2025-04-25 11:24:53,131.250.238.5,36.214.2.63,TCP,39994,42,135.44,external,3306,zip,upload,1
2025-03-20 13:29:06,180.84.65.32,181.59.33.190,ICMP,71450,260,65.24,external,22,zip,upload,1
2025-03-09 09:45:33,128.5.117.70,137.40.200.130,ICMP,1440,326,7.55,internal,80,csv,upload,0
2025-04-29 23:41:32,87.204.237.53,10.49.235.94,ICMP,203,2460,5.18,internal,80,exe,upload,0
2025-01-22 18:36:14,192.168.0.173,157.99.115.219,ICMP,19564,164,169.85,external,443,zip,upload,1
2025-01-18 04:26:23,172.28.18.104,10.246.220.207,ICMP,1517,2940,2.05,internal,21,pdf,download,0
2025-01-12 01:46:55,10.253.167.50,177.151.220.87,ICMP,28011,360,121.0,external,3306,zip,upload,1
2025-02-25 18:51:54,186.153.128.94,192.168.18.111,TCP,700,2583,2.58,internal,21,xlsx,upload,0
2025-04-25 21:41:44,172.18.54.134,192.168.126.165,TCP,2656,1994,7.75,internal,25,xlsx,upload,0
2025-01-01 13:22:59,192.168.149.117,192.168.114.111,TCP,4913,2017,3.25,internal,80,csv,upload,0
2025-01-06 10:48:15,10.80.128.26,10.154.233.188,TCP,1701,136,5.86,internal,21,csv,upload,0
2025-02-06 12:53:30,55.131.157.236,172.28.214.187,UDP,3175,2753,9.12,internal,8080,xlsx,download,0
2025-01-16 12:18:53,10.224.23.148,118.127.232.188,ICMP,22205,32,119.44,external,25,zip,upload,1
2025-03-19 04:28:45,68.147.147.212,173.178.31.126,UDP,91633,400,164.9,external,80,zip,upload,1
2025-03-28 14:53:59,207.3.170.229,19.221.227.156,UDP,51570,286,22.57,external,8080,zip,upload,1
2025-04-30 09:40:51,172.29.247.106,82.49.174.150,UDP,3391,1837,6.97,internal,25,pdf,download,0
2025-04-05 15:37:24,10.5.42.229,74.49.15.37,TCP,2287,418,5.86,internal,8080,exe,upload,0
2025-01-14 04:47:05,10.67.35.187,4.33.189.173,ICMP,42726,270,122.77,external,3306,zip,upload,1
2025-03-04 02:37:56,75.254.231.172,192.168.109.119,ICMP,2109,520,1.54,internal,22,zip,upload,0
2025-04-24 00:27:34,193.207.211.179,26.112.109.180,ICMP,165,892,7.81,internal,3306,docx,upload,0
2025-01-21 01:02:32,15.26.238.157,132.157.44.102,TCP,1631,2637,2.34,internal,443,xlsx,download,0
2025-01-23 07:14:27,10.20.203.218,10.117.134.41,UDP,409,857,1.71,internal,80,zip,download,0
2025-02-03 03:53:49,10.184.91.174,76.133.142.152,UDP,11588,197,42.2,external,3306,zip,upload,1
2025-04-19 00:17:07,192.168.251.249,118.139.209.125,UDP,96143,185,74.36,external,80,zip,upload,1
2025-04-30 08:24:12,10.92.253.68,10.153.85.64,TCP,2557,2009,7.71,internal,22,zip,download,0
2025-02-08 07:42:36,192.168.44.141,10.71.81.129,UDP,1812,1842,9.71,internal,25,exe,download,0
2025-01-21 15:13:31,172.24.248.251,222.54.99.63,UDP,22921,104,144.66,external,25,zip,upload,1
2025-03-03 07:14:04,10.144.231.144,10.120.227.226,UDP,3000,2510,3.74,internal,80,pdf,download,0
2025-01-10 06:15:56,10.148.68.163,158.195.93.157,TCP,56133,264,97.51,external,25,zip,upload,1
2025-03-30 09:59:20,172.24.26.74,29.164.11.104,ICMP,1857,2662,6.32,internal,8080,xlsx,download,0
2025-01-02 23:36:16,172.19.232.44,66.10.20.90,ICMP,69104,280,97.63,external,3306,zip,upload,1
2025-01-28 00:20:01,192.168.220.102,139.25.57.63,ICMP,95864,89,165.63,external,80,zip,upload,1
2025-01-27 20:31:48,172.31.151.11,196.233.173.244,TCP,69217,317,48.8,external,22,zip,upload,1
2025-04-26 16:02:29,10.249.63.170,203.228.232.18,UDP,2350,1498,7.25,internal,80,xlsx,upload,0
2025-02-26 00:09:53,109.88.88.20,52.10.225.42,TCP,84673,453,110.65,external,21,zip,upload,1
2025-02-03 12:37:27,172.27.116.192,172.23.160.134,UDP,3332,2430,9.29,internal,21,zip,upload,0
2025-04-25 15:19:29,172.18.153.88,192.168.249.156,UDP,1540,281,2.0,internal,3306,xlsx,download,0
2025-01-29 10:46:43,172.17.39.208,10.72.240.84,ICMP,1660,1861,5.28,internal,25,exe,download,0
2025-02-24 18:32:37,10.4.65.40,172.17.221.97,TCP,269,1537,4.14,internal,80,xlsx,upload,0
2025-02-06 12:05:11,172.26.196.174,192.168.197.4,TCP,1047,1263,9.47,internal,443,csv,upload,0
2025-04-22 09:36:47,192.168.199.196,170.119.144.223,UDP,59472,483,166.12,external,3306,zip,upload,1
2025-02-25 02:25:48,10.67.84.194,192.168.219.76,TCP,783,1222,7.07,internal,80,csv,download,0
2025-02-01 08:25:23,172.30.188.116,172.23.64.176,TCP,2646,414,8.53,internal,443,pdf,download,0
2025-03-25 18:23:25,192.168.234.189,172.28.107.147,ICMP,4423,1120,2.05,internal,443,zip,upload,0
2025-01-05 22:34:18,21.175.225.117,124.13.5.237,TCP,62356,140,172.84,external,80,zip,upload,1
2025-03-01 03:28:32,46.194.230.241,24.136.58.180,ICMP,488,285,4.72,internal,443,csv,download,0
2025-02-20 16:47:39,10.147.226.118,10.79.162.172,UDP,3114,146,6.82,internal,3306,docx,upload,0
2025-01-30 14:27:25,10.171.64.26,85.240.185.249,TCP,261,1165,7.12,internal,3306,zip,download,0
2025-01-15 18:45:31,158.97.65.167,9.102.220.203,ICMP,2129,742,9.7,internal,8080,csv,download,0
2025-04-20 14:39:15,10.202.73.140,192.168.102.20,TCP,2001,2896,3.27,internal,80,zip,download,0
2025-02-23 14:02:15,10.28.9.169,172.20.89.12,TCP,2827,2103,4.61,internal,21,zip,upload,0
2025-01-26 16:45:06,10.144.103.201,172.19.57.204,ICMP,4535,1107,5.35,internal,80,pdf,download,0
2025-03-22 05:31:12,172.26.128.195,136.66.139.48,UDP,85433,324,56.69,external,3306,zip,upload,1
2025-01-04 17:54:34,109.71.119.43,103.94.242.244,TCP,31050,187,138.0,external,25,zip,upload,1
2025-02-17 04:18:27,17.81.243.166,96.37.199.222,ICMP,46217,327,141.67,external,22,zip,upload,1
2025-01-16 11:07:07,172.26.64.218,113.143.207.156,UDP,21741,498,60.0,external,80,zip,upload,1
2025-01-30 02:35:12,10.147.109.137,80.217.78.138,UDP,34805,402,163.24,external,25,zip,upload,1
2025-04-23 22:30:26,133.9.251.242,10.188.54.125,UDP,2280,2676,5.27,internal,8080,zip,download,0
2025-04-11 09:14:32,10.201.149.204,120.98.15.90,UDP,25185,149,166.86,external,3306,zip,upload,1
2025-04-04 00:55:16,192.168.159.49,10.141.40.134,TCP,3803,2755,3.38,internal,443,zip,upload,0
2025-02-27 00:01:12,10.115.0.63,192.168.220.133,TCP,4594,940,2.49,internal,22,xlsx,upload,0
2025-02-28 18:57:33,192.168.185.113,172.17.191.109,TCP,3468,1276,9.99,internal,25,exe,upload,0
2025-01-01 10:26:18,172.22.149.191,86.206.143.92,TCP,69673,118,75.02,external,25,zip,upload,1
2025-02-25 23:13:19,172.22.150.54,203.182.116.6,TCP,3674,2000,7.42,internal,3306,xlsx,upload,0
2025-01-18 22:07:00,40.105.163.62,172.29.30.81,ICMP,202,391,7.93,internal,25,csv,download,0
2025-03-20 23:30:18,186.236.213.63,117.196.169.102,UDP,69147,174,34.4,external,22,zip,upload,1
2025-04-07 15:45:31,205.145.193.154,188.134.40.238,ICMP,48819,153,142.78,external,443,zip,upload,1
2025-03-24 10:17:38,9.236.125.213,124.167.159.114,UDP,61905,111,174.76,external,80,zip,upload,1
2025-04-15 21:39:12,219.57.53.44,210.86.150.91,ICMP,79883,375,142.67,external,22,zip,upload,1
2025-02-28 16:30:33,192.168.63.195,162.181.176.12,TCP,29815,398,101.01,external,8080,zip,upload,1
2025-04-09 03:54:11,10.42.127.53,48.226.131.165,TCP,10278,76,88.56,external,25,zip,upload,1
2025-01-18 00:39:45,172.17.206.101,211.216.221.105,UDP,32903,110,55.13,external,3306,zip,upload,1
2025-02-17 12:04:30,68.201.46.126,111.130.99.6,ICMP,2531,1506,2.29,internal,25,xlsx,upload,0
2025-04-01 03:37:42,172.23.56.235,129.213.122.121,UDP,41010,424,56.76,external,25,zip,upload,1
2025-03-12 01:38:27,172.29.217.183,27.41.177.95,UDP,98057,48,151.91,external,443,zip,upload,1
2025-03-21 23:43:07,192.168.174.54,192.168.101.137,TCP,295,1501,8.97,internal,21,pdf,download,0
2025-04-17 14:40:14,192.168.90.169,10.108.188.161,TCP,1456,616,2.23,internal,25,zip,upload,0
2025-02-04 10:47:55,56.76.158.195,172.19.35.126,ICMP,2007,2522,3.74,internal,22,pdf,download,0
2025-02-17 03:57:54,10.206.135.248,117.136.86.126,ICMP,90378,48,58.42,external,25,zip,upload,1
2025-01-28 18:04:32,94.19.238.30,20.232.165.87,TCP,4422,1788,5.95,internal,8080,pdf,upload,0
2025-02-18 23:56:07,172.29.238.245,26.240.39.143,ICMP,26909,379,92.52,external,80,zip,upload,1
2025-02-04 18:03:11,192.168.153.208,192.168.31.21,TCP,3639,2075,5.02,internal,80,xlsx,download,0
2025-03-24 15:25:09,172.26.228.190,130.106.122.27,TCP,51514,353,115.67,external,443,zip,upload,1
2025-03-20 20:43:19,10.62.26.146,193.23.88.159,UDP,78675,491,75.56,external,8080,zip,upload,1
2025-04-27 07:26:37,90.10.111.54,108.3.173.27,TCP,51172,168,72.58,external,443,zip,upload,1
2025-02-08 03:38:35,200.108.81.212,126.4.95.214,ICMP,3190,2727,2.34,internal,8080,csv,download,0
2025-02-01 09:04:58,10.120.5.241,10.207.55.200,ICMP,66037,183,148.41,external,21,zip,upload,1
2025-03-20 20:40:34,192.168.252.15,144.254.119.31,TCP,48185,293,124.58,external,22,zip,upload,1
2025-04-23 09:04:55,135.195.223.228,41.158.76.107,TCP,24686,347,113.46,external,22,zip,upload,1
2025-03-04 09:39:26,198.244.202.85,184.180.221.45,ICMP,1166,836,2.09,internal,21,exe,upload,0
2025-04-17 15:47:41,192.168.61.223,10.172.211.92,ICMP,2889,703,3.93,internal,443,zip,upload,0
2025-03-06 14:32:12,80.50.40.164,172.31.221.174,UDP,2532,1190,5.55,internal,21,csv,download,0
2025-03-26 04:35:12,192.168.60.205,174.207.18.190,ICMP,630,959,1.95,internal,22,csv,upload,0
2025-01-21 10:14:38,172.29.135.139,172.19.45.136,UDP,1575,2084,1.69,internal,21,pdf,download,0
2025-02-10 07:54:58,68.101.215.159,10.119.192.41,UDP,2864,326,9.66,internal,3306,csv,download,0
2025-03-21 02:53:31,10.228.169.132,57.227.230.204,TCP,3071,1604,1.9,internal,21,xlsx,upload,0
2025-03-05 23:09:10,148.6.140.110,8.149.77.52,ICMP,98993,81,130.36,external,8080,zip,upload,1
2025-01-21 01:31:32,192.168.140.242,172.25.8.42,UDP,3746,1745,1.45,internal,25,zip,upload,0
2025-04-30 00:01:31,172.22.214.23,109.70.211.120,ICMP,39893,246,61.72,external,3306,zip,upload,1
2025-03-22 16:38:47,172.24.13.76,194.74.190.88,UDP,79247,461,40.84,external,25,zip,upload,1
2025-02-23 06:21:04,172.25.134.110,10.212.192.38,UDP,3416,1872,4.67,internal,80,docx,download,0
2025-02-22 20:50:45,172.27.47.32,42.94.59.100,UDP,22461,74,177.26,external,22,zip,upload,1
2025-02-25 08:08:43,192.168.149.245,222.0.127.160,TCP,80815,245,156.58,external,8080,zip,upload,1
2025-01-12 04:41:38,11.21.217.175,160.131.158.60,ICMP,627,143,4.05,internal,8080,xlsx,upload,0
