device_id,device_type,file_accessed,action,port_used,manufacturer_id,access_duration_sec,file_size_kb,os_alert_flag,is_encrypted,is_malicious
91b75fe7,unknown_device,exe,execute,front_usb,VID_4321,1.35,33798,1,1,1
996f9a8b,keyboard_emulator,mp3,read,front_usb,VID_FAKE,5.59,1262,0,0,0
faf0eedc,charging_only,exe,scan,front_usb,VID_1234,7.4,2303,1,0,1
e59d1c1f,mass_storage,pdf,write,type_c_port,VID_EF01,0.15,2631,0,0,0
7e2832a5,charging_only,bat,read,front_usb,VID_1234,3.25,3010,0,0,0
5b87f511,network_adapter,dll,encrypt,hub_usb,VID_FAKE,2.65,46570,1,0,1
2dc359b6,mass_storage,bat,write,back_usb,VID_1234,5.61,3090,0,0,0
bb993aed,charging_only,zip,read,type_c_port,VID_FAKE,0.78,1457,0,0,0
97309ab0,keyboard_emulator,sh,auto_run,front_usb,VID_4321,1.2,3019,0,0,0
971fbd1c,charging_only,mp3,write,back_usb,VID_ABCD,7.16,14964,1,1,1
8029301a,mass_storage,sh,read,back_usb,VID_FAKE,4.34,33414,1,0,1
c1dc5f47,mass_storage,exe,read,type_c_port,VID_FAKE,1.89,4936,0,0,0
32b74c4e,charging_only,py,scan,type_c_port,VID_ABCD,0.53,2212,0,0,0
94a685d3,network_adapter,jpg,write,front_usb,VID_FAKE,12.67,1183,1,0,1
c8311c1c,unknown_device,docx,scan,front_usb,VID_4321,0.53,4436,0,0,0
3899108c,network_adapter,bat,encrypt,hub_usb,VID_1234,2.27,4653,0,0,0
89ae02b0,mass_storage,dll,read,type_c_port,VID_FAKE,0.31,330,0,0,0
51b7f640,charging_only,docx,scan,type_c_port,VID_1234,8.42,40941,0,1,1
2c6914f0,mass_storage,jpg,read,type_c_port,VID_EF01,0.66,298,0,0,0
60f56069,mass_storage,sh,read,type_c_port,VID_4321,3.51,11288,1,0,1
342a4794,mass_storage,mp3,auto_run,type_c_port,VID_4321,4.76,3438,0,0,0
a098032a,mass_storage,docx,auto_run,back_usb,VID_1234,7.03,45805,0,0,1
c67c16b5,mass_storage,dll,read,type_c_port,VID_FAKE,0.95,3270,0,0,0
e24dc8f1,keyboard_emulator,jpg,auto_run,type_c_port,VID_ABCD,0.04,3914,0,0,0
d2caf359,network_adapter,docx,read,hub_usb,VID_ABCD,2.26,167,0,0,0
46f796f1,unknown_device,zip,auto_run,front_usb,VID_EF01,0.12,524,0,0,0
61c46456,mass_storage,jpg,scan,hub_usb,VID_FAKE,1.68,4282,0,0,0
6811f787,charging_only,exe,scan,hub_usb,VID_1234,3.47,546,0,0,0
7b750894,mass_storage,docx,read,front_usb,VID_EF01,3.49,40696,0,1,1
3d7b58c2,network_adapter,py,execute,front_usb,VID_1234,2.45,3371,0,0,0
e944425e,charging_only,dll,write,hub_usb,VID_1234,1.16,39566,1,0,1
44c7c0c6,keyboard_emulator,dll,encrypt,front_usb,VID_ABCD,5.68,11273,1,0,1
fe8b62a1,network_adapter,py,write,hub_usb,VID_ABCD,3.6,3044,0,0,0
06660e2b,charging_only,dll,scan,front_usb,VID_4321,0.13,4971,0,0,0
a03cf2a6,charging_only,jpg,execute,front_usb,VID_ABCD,0.01,184,0,0,0
9968b6ea,network_adapter,exe,scan,front_usb,VID_EF01,1.19,43395,1,1,1
071549ca,mass_storage,sh,read,hub_usb,VID_FAKE,0.73,259,0,0,0
252ec229,charging_only,zip,write,type_c_port,VID_4321,0.75,3587,0,0,0
f9209cd6,unknown_device,dll,encrypt,back_usb,VID_4321,3.77,1006,0,0,0
02a7c61b,keyboard_emulator,mp3,scan,back_usb,VID_FAKE,0.0,3820,0,0,0
8f64199a,mass_storage,docx,scan,front_usb,VID_ABCD,4.43,2811,0,0,0
eb74e1c2,mass_storage,bat,execute,front_usb,VID_4321,0.67,1806,0,0,0
42614432,mass_storage,sh,scan,type_c_port,VID_1234,5.07,42076,1,1,1
9ae84d15,charging_only,bat,write,back_usb,VID_FAKE,0.21,4430,0,0,0
c87af808,unknown_device,mp3,execute,back_usb,VID_FAKE,5.39,25524,1,1,1
4524bf0c,network_adapter,pdf,execute,back_usb,VID_EF01,5.35,3942,0,0,0
64351014,charging_only,exe,read,back_usb,VID_1234,1.33,3117,0,0,0
d39a8e15,network_adapter,bat,write,hub_usb,VID_EF01,3.61,1735,0,0,0
d0f111d9,unknown_device,mp3,scan,hub_usb,VID_4321,5.95,38260,1,1,1
bf338cb0,charging_only,zip,write,front_usb,VID_EF01,5.03,43316,1,0,1
f3cb9dce,mass_storage,zip,scan,type_c_port,VID_4321,0.23,2554,1,0,0
d504c219,network_adapter,bat,write,back_usb,VID_1234,14.52,16001,1,0,1
e3f7ea93,mass_storage,bat,scan,hub_usb,VID_EF01,3.97,1147,1,1,1
d81d23b4,keyboard_emulator,bat,auto_run,back_usb,VID_EF01,1.0,27120,1,0,1
d35963a5,mass_storage,dll,read,type_c_port,VID_ABCD,0.82,1211,0,0,0
15c25766,network_adapter,sh,scan,hub_usb,VID_EF01,8.64,19539,1,0,1
6b5095f4,mass_storage,zip,scan,hub_usb,VID_1234,1.64,31065,1,0,1
44f87b49,unknown_device,docx,scan,hub_usb,VID_ABCD,7.72,3369,1,0,1
6c6cf9bb,keyboard_emulator,sh,execute,hub_usb,VID_EF01,11.26,15693,1,0,1
f0bef04c,network_adapter,bat,auto_run,back_usb,VID_4321,1.14,1376,0,0,0
dc708697,charging_only,bat,write,hub_usb,VID_1234,5.14,26702,1,0,1
01066105,mass_storage,docx,encrypt,type_c_port,VID_EF01,0.65,129,0,0,0
1d67e5f8,charging_only,mp3,scan,back_usb,VID_EF01,0.4,1934,0,0,0
e67cb4ba,charging_only,docx,read,type_c_port,VID_4321,0.66,3803,0,0,0
fed23064,keyboard_emulator,mp3,auto_run,type_c_port,VID_1234,5.54,33163,0,0,1
2dc3ac6c,charging_only,zip,execute,type_c_port,VID_1234,7.6,2729,1,0,1
8644e345,network_adapter,pdf,execute,type_c_port,VID_ABCD,3.13,3855,0,0,0
b3299083,mass_storage,exe,scan,type_c_port,VID_4321,7.1,39941,1,1,1
f18a4030,keyboard_emulator,dll,write,front_usb,VID_FAKE,2.63,1694,0,0,0
6192d079,charging_only,bat,write,type_c_port,VID_4321,6.27,3470,0,0,0
8f57b260,charging_only,docx,write,front_usb,VID_FAKE,2.91,2788,0,0,0
0490f397,unknown_device,py,scan,hub_usb,VID_EF01,2.55,2518,0,0,0
71275554,mass_storage,dll,read,front_usb,VID_FAKE,1.46,5572,1,0,1
b079b400,charging_only,jpg,encrypt,back_usb,VID_EF01,3.68,3033,0,0,0
7eab0cf8,network_adapter,jpg,auto_run,type_c_port,VID_4321,0.86,2634,0,0,0
42ddfc3b,charging_only,pdf,write,type_c_port,VID_FAKE,1.63,2065,0,0,0
03249094,keyboard_emulator,sh,write,type_c_port,VID_FAKE,8.4,1339,1,0,1
71a234c1,keyboard_emulator,sh,execute,back_usb,VID_ABCD,1.78,244,0,0,0
8d4fdca8,charging_only,docx,read,front_usb,VID_1234,11.63,27423,1,0,1
3a4cec03,keyboard_emulator,sh,scan,back_usb,VID_1234,0.5,11025,1,0,1
81fb39b6,unknown_device,mp3,execute,back_usb,VID_1234,6.16,16541,1,0,1
124eb6f6,charging_only,dll,read,hub_usb,VID_4321,0.47,930,0,0,0
ab68abac,network_adapter,jpg,execute,back_usb,VID_EF01,1.2,2546,0,0,0
fa08bd44,mass_storage,zip,scan,front_usb,VID_ABCD,13.42,26384,1,0,1
5d09e887,network_adapter,pdf,read,back_usb,VID_1234,5.38,1088,0,0,0
15c47e20,keyboard_emulator,py,read,hub_usb,VID_1234,18.73,49804,1,0,1
0bc875c3,keyboard_emulator,zip,write,type_c_port,VID_FAKE,2.83,47491,1,1,1
8510755d,keyboard_emulator,sh,encrypt,front_usb,VID_FAKE,1.02,2036,0,0,0
ababa367,keyboard_emulator,zip,read,back_usb,VID_1234,2.64,2404,0,0,0
e54e4033,keyboard_emulator,docx,encrypt,type_c_port,VID_FAKE,0.39,29395,1,0,1
11c1b168,network_adapter,exe,execute,front_usb,VID_4321,1.97,2057,0,0,0
2c1fa030,keyboard_emulator,jpg,scan,hub_usb,VID_EF01,0.95,44668,1,0,1
9b657dcd,mass_storage,dll,write,front_usb,VID_ABCD,1.0,4247,0,0,0
9f46945b,network_adapter,zip,scan,hub_usb,VID_1234,5.36,27014,1,0,1
fe14fc83,network_adapter,bat,auto_run,hub_usb,VID_FAKE,0.38,3198,0,0,0
e8c167dd,mass_storage,py,encrypt,hub_usb,VID_4321,2.93,27322,0,0,1
95e32774,charging_only,sh,write,front_usb,VID_ABCD,5.37,191,0,0,0
2e97bcba,charging_only,sh,read,type_c_port,VID_FAKE,0.19,909,0,0,0
3fc5682c,network_adapter,exe,execute,type_c_port,VID_1234,10.09,32335,0,1,1
2ed87a81,charging_only,mp3,scan,type_c_port,VID_ABCD,1.41,2038,0,0,0
3bd3b047,keyboard_emulator,bat,read,type_c_port,VID_1234,7.5,46945,1,0,1
77f3ec84,charging_only,bat,auto_run,back_usb,VID_ABCD,2.92,26944,1,0,1
3ee21657,keyboard_emulator,docx,encrypt,type_c_port,VID_EF01,0.96,157,1,0,0
d9638301,unknown_device,docx,scan,type_c_port,VID_ABCD,2.7,709,0,0,0
7cec61ac,mass_storage,pdf,write,hub_usb,VID_EF01,0.77,37057,1,0,1
faf32810,network_adapter,sh,auto_run,back_usb,VID_EF01,4.0,16910,0,0,1
c6596a99,unknown_device,docx,write,type_c_port,VID_EF01,4.55,33559,1,1,1
8245e111,unknown_device,exe,read,back_usb,VID_FAKE,1.46,3856,0,0,0
cd1540b1,keyboard_emulator,dll,auto_run,hub_usb,VID_FAKE,6.78,37260,1,1,1
6d804316,mass_storage,docx,execute,type_c_port,VID_ABCD,15.77,9463,0,1,1
576389d5,charging_only,dll,scan,front_usb,VID_EF01,0.51,17366,1,0,1
9a89eb65,network_adapter,zip,read,hub_usb,VID_1234,7.11,48610,1,0,1
2f779189,charging_only,py,execute,type_c_port,VID_1234,0.48,3515,0,0,0
6bcf2709,mass_storage,jpg,read,front_usb,VID_4321,1.63,2116,1,0,1
b82ad084,keyboard_emulator,dll,auto_run,front_usb,VID_ABCD,1.15,403,0,0,0
9dc81ee1,network_adapter,exe,scan,type_c_port,VID_ABCD,8.47,14444,0,1,1
d9741631,network_adapter,pdf,execute,front_usb,VID_4321,1.63,21446,1,0,1
a6624c3f,charging_only,bat,write,back_usb,VID_1234,1.69,38725,1,1,1
89578b1f,unknown_device,mp3,scan,front_usb,VID_EF01,3.25,40053,0,0,1
c38b6848,unknown_device,bat,auto_run,front_usb,VID_ABCD,8.53,43631,1,0,1
dc08587f,charging_only,mp3,scan,front_usb,VID_1234,0.89,1213,0,0,0
8cfcb1a5,network_adapter,docx,execute,hub_usb,VID_FAKE,1.75,1867,0,0,0
a4c8941f,keyboard_emulator,py,auto_run,front_usb,VID_ABCD,3.71,46876,0,1,1
bedc74a1,network_adapter,docx,auto_run,type_c_port,VID_ABCD,2.57,43237,0,1,1
4ba562f8,unknown_device,pdf,scan,back_usb,VID_EF01,2.65,1952,1,0,0
d20b57ba,network_adapter,dll,scan,back_usb,VID_EF01,2.9,429,0,0,0
f79a757f,keyboard_emulator,pdf,write,back_usb,VID_1234,0.61,2039,0,0,0
063dce8b,mass_storage,exe,write,front_usb,VID_1234,0.21,2246,0,0,0
dfcd75c8,charging_only,exe,scan,front_usb,VID_EF01,2.76,4388,0,0,0
268db264,keyboard_emulator,zip,write,type_c_port,VID_1234,2.97,39410,1,0,1
4667b7cc,mass_storage,sh,scan,front_usb,VID_FAKE,9.23,12961,1,0,1
14cadb09,network_adapter,docx,encrypt,back_usb,VID_ABCD,6.09,4772,0,0,0
a4d95db8,charging_only,bat,scan,front_usb,VID_1234,2.94,3498,0,0,0
4e4b5bc2,unknown_device,sh,scan,type_c_port,VID_EF01,2.18,24213,1,0,1
71bdcabd,mass_storage,pdf,encrypt,type_c_port,VID_4321,0.22,3825,0,0,0
f26656d3,network_adapter,dll,auto_run,hub_usb,VID_1234,14.99,41510,1,1,1
d0ca4239,charging_only,zip,execute,hub_usb,VID_4321,4.47,36321,1,0,1
8835bb15,unknown_device,mp3,read,front_usb,VID_ABCD,0.94,15403,0,0,1
844afa10,charging_only,pdf,scan,front_usb,VID_ABCD,0.8,3830,0,0,0
52a10bab,mass_storage,sh,read,type_c_port,VID_FAKE,0.19,4366,0,0,0
71751369,mass_storage,bat,read,type_c_port,VID_4321,3.64,49173,1,0,1
8a1367a8,mass_storage,docx,encrypt,back_usb,VID_4321,0.49,2851,0,0,0
819b3edc,mass_storage,py,execute,hub_usb,VID_1234,2.03,4372,0,0,0
c001b93d,charging_only,py,auto_run,hub_usb,VID_1234,0.19,544,0,0,0
71d71fd6,mass_storage,bat,scan,back_usb,VID_EF01,0.33,16017,1,0,1
2a04a8f2,keyboard_emulator,sh,auto_run,type_c_port,VID_FAKE,1.97,4478,0,0,0
4298a168,unknown_device,sh,write,type_c_port,VID_4321,8.3,11486,0,0,1
18f1eb8b,network_adapter,mp3,execute,type_c_port,VID_1234,0.78,1511,0,0,0
66e34464,network_adapter,bat,write,type_c_port,VID_ABCD,0.94,1070,0,0,0
3ea6e4ed,charging_only,dll,encrypt,hub_usb,VID_FAKE,1.33,907,0,0,0
ef23c159,unknown_device,exe,scan,front_usb,VID_1234,0.47,912,0,0,0
1b400700,keyboard_emulator,zip,encrypt,front_usb,VID_EF01,3.68,740,0,0,0
5d03b679,network_adapter,zip,write,type_c_port,VID_EF01,5.44,2807,0,0,0
eb44ca07,charging_only,py,read,hub_usb,VID_FAKE,0.03,4183,0,0,0
1630dbc4,network_adapter,jpg,auto_run,back_usb,VID_4321,4.48,12317,1,1,1
c049451f,network_adapter,zip,read,hub_usb,VID_EF01,9.93,34204,0,1,1
1b38b5a2,mass_storage,jpg,write,type_c_port,VID_FAKE,3.42,1280,0,0,0
087c5a99,network_adapter,bat,read,type_c_port,VID_1234,1.32,3853,0,0,0
5106a4a6,unknown_device,dll,auto_run,hub_usb,VID_FAKE,6.81,4365,0,0,1
f229825c,unknown_device,mp3,write,type_c_port,VID_1234,2.32,4629,0,0,0
cf7dc9cd,network_adapter,pdf,auto_run,type_c_port,VID_FAKE,2.0,1495,0,0,0
1f16928f,network_adapter,bat,encrypt,hub_usb,VID_ABCD,6.03,44063,1,0,1
122d919b,keyboard_emulator,sh,encrypt,back_usb,VID_1234,2.38,33560,1,0,1
a495322d,network_adapter,docx,write,back_usb,VID_EF01,0.62,4250,1,0,0
0f29c5c8,network_adapter,mp3,auto_run,type_c_port,VID_1234,0.49,17335,1,1,1
32745628,keyboard_emulator,exe,encrypt,front_usb,VID_ABCD,2.31,3094,1,1,1
8197631a,charging_only,py,auto_run,type_c_port,VID_EF01,0.5,2660,0,0,0
10a42d37,keyboard_emulator,py,encrypt,front_usb,VID_FAKE,1.15,2181,1,0,0
182cb212,charging_only,mp3,scan,back_usb,VID_4321,5.46,26196,1,0,1
a504d26f,keyboard_emulator,bat,write,front_usb,VID_FAKE,0.81,46147,1,0,1
e196ce85,unknown_device,docx,read,front_usb,VID_1234,2.64,2060,1,0,0
b8233db8,unknown_device,zip,scan,hub_usb,VID_EF01,0.79,37479,0,0,1
24ff7076,network_adapter,jpg,encrypt,type_c_port,VID_ABCD,0.68,3198,0,0,0
ed26d874,mass_storage,docx,auto_run,type_c_port,VID_4321,1.86,164,0,0,0
3f066822,network_adapter,sh,read,type_c_port,VID_EF01,0.49,38111,1,0,1
b30c466a,network_adapter,py,encrypt,back_usb,VID_1234,0.04,32067,1,1,1
73b9dd64,mass_storage,dll,scan,hub_usb,VID_4321,16.49,38506,1,0,1
4b76ce53,unknown_device,docx,read,type_c_port,VID_4321,0.75,4560,0,0,0
0fefe9eb,network_adapter,docx,execute,hub_usb,VID_FAKE,0.49,374,0,0,0
c2970479,unknown_device,sh,encrypt,type_c_port,VID_EF01,1.96,38543,0,0,1
d3c14043,mass_storage,docx,read,back_usb,VID_4321,1.63,2762,0,0,0
852d3741,keyboard_emulator,bat,write,type_c_port,VID_ABCD,16.31,41101,1,0,1
b7d7490d,charging_only,exe,write,type_c_port,VID_4321,0.55,441,0,0,0
54c8f977,charging_only,bat,write,back_usb,VID_FAKE,1.57,4144,0,0,0
5fd104bb,unknown_device,zip,read,back_usb,VID_FAKE,3.89,4967,0,0,0
f31bdfa6,mass_storage,bat,auto_run,front_usb,VID_ABCD,3.24,2597,0,0,0
1c9f6180,network_adapter,mp3,scan,front_usb,VID_EF01,1.19,365,0,0,0
29a30eff,network_adapter,bat,execute,front_usb,VID_ABCD,1.28,15178,1,0,1
cf7c5687,keyboard_emulator,mp3,auto_run,hub_usb,VID_4321,4.46,27720,1,1,1
4d0ebd82,charging_only,jpg,auto_run,type_c_port,VID_4321,2.28,14235,0,0,1
9790dac7,mass_storage,jpg,read,back_usb,VID_4321,5.59,1620,0,0,0
2df656ae,charging_only,dll,auto_run,hub_usb,VID_FAKE,3.26,2542,0,0,0
b52cfe7c,charging_only,sh,execute,type_c_port,VID_ABCD,2.04,17523,1,0,1
6bc40bb5,charging_only,jpg,read,back_usb,VID_ABCD,8.61,18901,0,1,1
981f98bd,keyboard_emulator,mp3,scan,back_usb,VID_4321,0.96,3091,0,0,0
a6e497e3,network_adapter,bat,auto_run,back_usb,VID_4321,6.54,7826,1,0,1
640ae399,keyboard_emulator,zip,execute,back_usb,VID_4321,0.28,2621,0,0,0
f98175c6,network_adapter,zip,auto_run,hub_usb,VID_4321,2.37,1877,0,0,0
30893cb0,unknown_device,pdf,write,front_usb,VID_1234,3.14,4153,0,0,0
33f03e5e,keyboard_emulator,bat,scan,type_c_port,VID_EF01,0.18,644,0,0,0
839c6a14,charging_only,py,execute,back_usb,VID_ABCD,3.78,1109,0,0,0
f0cbaea9,charging_only,sh,encrypt,type_c_port,VID_ABCD,3.79,10372,1,0,1
a5cc93ec,unknown_device,py,write,front_usb,VID_ABCD,12.31,4225,0,0,0
5787149d,unknown_device,pdf,write,front_usb,VID_ABCD,0.82,1895,1,1,1
2b5f86b8,keyboard_emulator,dll,write,hub_usb,VID_4321,3.11,49379,1,0,1
23c67959,network_adapter,dll,execute,hub_usb,VID_4321,0.81,2052,0,0,0
94d24d4a,network_adapter,jpg,auto_run,hub_usb,VID_4321,7.03,2745,0,0,0
df1837ce,network_adapter,docx,read,front_usb,VID_ABCD,3.07,2969,0,0,0
c8688f0e,charging_only,bat,execute,type_c_port,VID_FAKE,1.51,2499,0,0,0
f873cd2f,charging_only,bat,execute,front_usb,VID_4321,0.56,874,0,0,0
cc0dd812,mass_storage,dll,write,type_c_port,VID_4321,2.08,3247,0,0,0
e1907d67,mass_storage,pdf,read,type_c_port,VID_4321,3.68,11934,1,0,1
58f2ec2d,unknown_device,zip,auto_run,hub_usb,VID_4321,1.28,4756,0,0,0
be7fa80f,keyboard_emulator,docx,auto_run,hub_usb,VID_FAKE,3.85,1454,0,0,0
473a4c47,network_adapter,zip,scan,type_c_port,VID_FAKE,1.71,620,0,0,0
28732034,unknown_device,bat,encrypt,hub_usb,VID_1234,6.57,14102,1,0,1
929ca2f9,keyboard_emulator,py,execute,hub_usb,VID_1234,0.7,731,0,0,0
c48fe4f7,charging_only,docx,auto_run,back_usb,VID_1234,1.88,1514,0,0,0
ba13431d,charging_only,dll,encrypt,front_usb,VID_ABCD,0.51,2382,0,0,0
c7d7719d,unknown_device,zip,scan,hub_usb,VID_FAKE,1.5,25266,0,1,1
b559e988,mass_storage,jpg,write,hub_usb,VID_4321,4.04,2416,0,0,0
544ab9bb,charging_only,py,encrypt,type_c_port,VID_1234,2.6,1326,0,0,0
7f52bde7,network_adapter,bat,scan,hub_usb,VID_ABCD,1.46,3893,0,0,0
217b8e00,unknown_device,zip,auto_run,hub_usb,VID_EF01,2.9,4916,0,0,0
12434240,mass_storage,bat,execute,hub_usb,VID_1234,1.08,3065,1,0,0
907e751f,charging_only,docx,execute,hub_usb,VID_EF01,8.72,32407,0,1,1
4a38a8c3,network_adapter,jpg,read,back_usb,VID_FAKE,0.56,4814,1,0,1
40e1ec77,unknown_device,pdf,scan,back_usb,VID_EF01,0.72,4603,0,0,0
9e45e9fd,keyboard_emulator,exe,execute,back_usb,VID_FAKE,30.47,20804,0,0,1
ecf87740,mass_storage,bat,write,back_usb,VID_1234,4.7,3070,0,0,0
44f6cff8,mass_storage,docx,auto_run,front_usb,VID_1234,7.13,17874,1,1,1
8f61748e,charging_only,docx,write,type_c_port,VID_4321,0.68,4837,0,0,0
97116a7e,unknown_device,dll,encrypt,type_c_port,VID_ABCD,2.03,4012,0,0,0
27cb3f44,charging_only,zip,write,back_usb,VID_ABCD,10.7,436,0,0,0
026695f4,unknown_device,bat,auto_run,back_usb,VID_ABCD,0.22,1441,0,0,0
4c555075,keyboard_emulator,py,write,front_usb,VID_4321,1.9,2082,0,0,0
efa1c4a6,unknown_device,mp3,scan,hub_usb,VID_ABCD,2.93,44746,1,0,1
6b5e2e94,unknown_device,dll,encrypt,back_usb,VID_ABCD,0.83,2953,0,0,0
9373bfdb,network_adapter,jpg,auto_run,front_usb,VID_FAKE,1.35,969,0,0,0
952c4ec1,unknown_device,sh,auto_run,type_c_port,VID_4321,12.31,31442,1,0,1
4ae75023,unknown_device,zip,read,back_usb,VID_EF01,4.49,5569,1,0,1
6c1a7425,network_adapter,exe,read,back_usb,VID_4321,7.93,31543,1,0,1
3089b403,unknown_device,mp3,scan,back_usb,VID_1234,0.09,1779,0,0,0
607a2e4e,keyboard_emulator,exe,read,hub_usb,VID_EF01,6.78,751,0,0,0
000ee44a,charging_only,bat,scan,back_usb,VID_ABCD,0.21,4149,0,0,0
7ba8662c,keyboard_emulator,jpg,write,type_c_port,VID_FAKE,1.64,340,1,0,1
6585a52a,unknown_device,exe,write,front_usb,VID_1234,1.68,17662,1,0,1
8353df5c,charging_only,mp3,read,front_usb,VID_4321,6.66,3560,0,0,0
e0d954e3,keyboard_emulator,dll,scan,hub_usb,VID_EF01,3.09,3358,0,0,0
665ff11c,charging_only,mp3,write,type_c_port,VID_1234,15.6,29502,0,0,1
e3fb62c6,charging_only,zip,scan,hub_usb,VID_ABCD,4.26,1484,0,0,0
1cb1cf32,charging_only,docx,write,front_usb,VID_EF01,0.13,42244,0,1,1
8c871172,mass_storage,sh,execute,front_usb,VID_ABCD,1.9,8167,1,1,1
2d03f357,mass_storage,pdf,auto_run,hub_usb,VID_ABCD,0.18,3725,0,0,0
3df7931e,charging_only,sh,encrypt,front_usb,VID_4321,3.82,11479,0,0,1
54c01357,keyboard_emulator,sh,read,front_usb,VID_ABCD,3.59,4902,0,0,0
7c414158,network_adapter,py,write,hub_usb,VID_1234,0.19,426,0,0,0
7121a3aa,keyboard_emulator,docx,execute,type_c_port,VID_FAKE,2.63,1781,0,0,0
bc46d0c6,charging_only,pdf,encrypt,back_usb,VID_1234,0.67,3361,0,0,0
b008d74a,charging_only,zip,read,type_c_port,VID_ABCD,2.18,12857,0,1,1
38370754,mass_storage,docx,read,front_usb,VID_ABCD,1.57,2786,0,0,0
5063d4dc,keyboard_emulator,dll,read,hub_usb,VID_FAKE,2.59,1280,0,0,0
4fe02713,keyboard_emulator,dll,encrypt,type_c_port,VID_EF01,4.62,1091,1,0,1
9d1d540c,charging_only,pdf,execute,front_usb,VID_FAKE,2.55,2102,0,0,0
4eea9db7,keyboard_emulator,zip,execute,type_c_port,VID_FAKE,2.58,4105,0,0,0
b6f2fb4d,unknown_device,mp3,read,back_usb,VID_ABCD,1.39,1389,0,0,0
46d9b4bb,network_adapter,jpg,read,hub_usb,VID_EF01,0.57,4150,0,0,0
d5029382,network_adapter,pdf,read,hub_usb,VID_EF01,6.23,954,0,0,0
455964b0,keyboard_emulator,sh,auto_run,hub_usb,VID_ABCD,1.17,182,0,0,0
9c49c3ee,keyboard_emulator,zip,write,type_c_port,VID_FAKE,6.64,2973,0,0,0
fb0d6d8b,unknown_device,sh,read,back_usb,VID_4321,3.34,3249,0,0,0
e593f9a5,charging_only,jpg,write,back_usb,VID_EF01,3.21,792,1,0,1
4e6583d0,keyboard_emulator,jpg,execute,hub_usb,VID_4321,9.32,23947,1,0,1
ef1ff15f,mass_storage,py,auto_run,back_usb,VID_4321,3.35,21569,1,0,1
a3a89d00,network_adapter,exe,read,back_usb,VID_ABCD,0.97,3999,0,0,0
3bfc80a9,unknown_device,sh,encrypt,hub_usb,VID_1234,0.41,898,0,0,0
d417157e,network_adapter,py,write,hub_usb,VID_EF01,0.72,25050,1,0,1
917ff5d1,unknown_device,pdf,read,hub_usb,VID_1234,1.2,4067,0,0,0
cc6bf0b1,unknown_device,dll,encrypt,type_c_port,VID_FAKE,7.67,6272,1,1,1
8e08c2e0,unknown_device,dll,read,hub_usb,VID_FAKE,19.94,34814,1,0,1
cda18add,mass_storage,exe,encrypt,type_c_port,VID_ABCD,0.04,34850,1,0,1
d2c910ed,network_adapter,py,scan,hub_usb,VID_FAKE,11.77,32931,1,1,1
52a16e1e,charging_only,dll,read,hub_usb,VID_FAKE,4.31,4070,0,0,0
26687486,unknown_device,bat,read,front_usb,VID_FAKE,2.28,1011,0,0,0
cc91d3b4,charging_only,mp3,auto_run,back_usb,VID_1234,6.76,6539,1,0,1
df9280f6,keyboard_emulator,docx,scan,front_usb,VID_ABCD,0.44,4853,0,0,0
3543cb81,unknown_device,jpg,write,hub_usb,VID_EF01,0.02,47722,1,1,1
18b337f4,mass_storage,exe,scan,front_usb,VID_FAKE,2.55,950,0,0,0
9f3451b0,charging_only,py,write,type_c_port,VID_4321,0.15,3607,0,0,0
c088f89e,charging_only,pdf,write,back_usb,VID_FAKE,8.91,23962,1,0,1
56fd6e11,keyboard_emulator,jpg,execute,hub_usb,VID_4321,2.68,31232,0,1,1
79707a81,mass_storage,sh,execute,hub_usb,VID_FAKE,1.74,4523,0,0,0
0de73f23,mass_storage,py,execute,back_usb,VID_FAKE,1.04,290,0,0,0
be1ebd3b,network_adapter,pdf,execute,type_c_port,VID_FAKE,0.81,4916,0,0,0
d8057eed,mass_storage,py,scan,type_c_port,VID_ABCD,0.14,6278,1,0,1
f5fa9946,network_adapter,py,auto_run,hub_usb,VID_FAKE,4.56,48496,0,0,1
9bef370c,keyboard_emulator,jpg,execute,front_usb,VID_4321,0.03,4758,1,0,0
43324195,unknown_device,mp3,execute,back_usb,VID_1234,0.23,482,0,0,0
3e0ccac3,mass_storage,zip,execute,hub_usb,VID_FAKE,4.78,17015,1,1,1
1cdff24c,mass_storage,docx,encrypt,type_c_port,VID_1234,3.35,48612,1,0,1
0e0f3d3d,mass_storage,docx,execute,hub_usb,VID_1234,10.54,3500,0,0,0
3ea7a377,keyboard_emulator,exe,scan,front_usb,VID_4321,0.57,337,0,0,0
22b40b30,unknown_device,py,scan,hub_usb,VID_4321,2.04,23059,1,1,1
af73b0d6,mass_storage,py,scan,type_c_port,VID_EF01,6.54,15186,1,0,1
a22f072e,keyboard_emulator,dll,write,back_usb,VID_EF01,4.9,3715,0,0,0
c60804e8,mass_storage,docx,scan,hub_usb,VID_1234,0.79,3114,0,0,0
8ddc8b93,keyboard_emulator,mp3,encrypt,back_usb,VID_4321,1.04,47770,1,0,1
eb30932f,keyboard_emulator,jpg,read,hub_usb,VID_ABCD,5.8,2198,0,0,0
cdd6c574,keyboard_emulator,bat,auto_run,type_c_port,VID_FAKE,12.3,35601,1,0,1
6776f059,network_adapter,py,encrypt,front_usb,VID_FAKE,1.13,4853,0,0,0
879ddf64,mass_storage,jpg,write,back_usb,VID_1234,3.54,35580,1,0,1
559d481c,keyboard_emulator,mp3,execute,back_usb,VID_1234,3.4,15214,0,0,1
90e94e04,charging_only,dll,encrypt,back_usb,VID_4321,6.06,27728,1,0,1
